retailer,retailer_id,sell_date,region,state,city,product_category,price_per_unit,units_sold,operating_margin_share,sales_method
West Gear,1128299,2/18/2020,Запад,Невада,Лас-Вегас,Женская одежда,80,400,"0,20",В магазине
West Gear,1128299,2/19/2020,Запад,Невада,Лас-Вегас,Мужская уличная обувь,60,600,"0,35",В магазине
West Gear,1128299,2/20/2020,Запад,Невада,Лас-Вегас,Мужская спортивная обувь,65,600,"0,20",В магазине
West Gear,1128299,2/21/2020,Запад,Невада,Лас-Вегас,Женская уличная обувь,60,450,"0,35",В магазине
West Gear,1128299,2/22/2020,Запад,Невада,Лас-Вегас,Женская спортивная обувь,60,400,"0,30",В магазине
West Gear,1128299,2/23/2020,Запад,Невада,Лас-Вегас,Мужская одежда,70,400,"0,50",В магазине
West Gear,1128299,2/24/2020,Запад,Невада,Лас-Вегас,Женская одежда,75,450,"0,15",В магазине
West Gear,1128299,2/25/2020,Запад,Невада,Лас-Вегас,Мужская уличная обувь,60,550,"0,35",В магазине
West Gear,1128299,2/26/2020,Запад,Невада,Лас-Вегас,Мужская спортивная обувь,65,550,"0,20",В магазине
West Gear,1128299,2/27/2020,Запад,Невада,Лас-Вегас,Женская уличная обувь,60,375,"0,35",В магазине
West Gear,1128299,2/28/2020,Запад,Невада,Лас-Вегас,Женская спортивная обувь,60,350,"0,30",В магазине
West Gear,1128299,3/1/2020,Запад,Невада,Лас-Вегас,Мужская одежда,70,325,"0,50",В магазине
West Gear,1128299,3/2/2020,Запад,Невада,Лас-Вегас,Женская одежда,75,375,"0,15",В магазине
West Gear,1128299,3/3/2020,Запад,Невада,Лас-Вегас,Мужская уличная обувь,60,575,"0,35",В магазине
West Gear,1128299,3/4/2020,Запад,Невада,Лас-Вегас,Мужская спортивная обувь,65,575,"0,20",В магазине
West Gear,1128299,3/5/2020,Запад,Невада,Лас-Вегас,Женская уличная обувь,60,425,"0,35",В магазине
West Gear,1128299,3/6/2020,Запад,Невада,Лас-Вегас,Женская спортивная обувь,60,400,"0,30",В магазине
West Gear,1128299,3/7/2020,Запад,Невада,Лас-Вегас,Мужская одежда,70,350,"0,50",В магазине
West Gear,1128299,3/8/2020,Запад,Невада,Лас-Вегас,Женская одежда,75,475,"0,15",В магазине
West Gear,1128299,3/9/2020,Запад,Невада,Лас-Вегас,Мужская уличная обувь,60,675,"0,35",В магазине
West Gear,1128299,3/10/2020,Запад,Невада,Лас-Вегас,Мужская спортивная обувь,65,675,"0,20",В магазине
West Gear,1128299,3/11/2020,Запад,Невада,Лас-Вегас,Женская уличная обувь,60,475,"0,35",В магазине
West Gear,1128299,3/12/2020,Запад,Невада,Лас-Вегас,Женская спортивная обувь,60,475,"0,30",В магазине
West Gear,1128299,3/13/2020,Запад,Невада,Лас-Вегас,Мужская одежда,70,400,"0,50",В магазине
West Gear,1128299,3/14/2020,Запад,Невада,Лас-Вегас,Женская одежда,75,500,"0,15",В магазине
West Gear,1128299,3/15/2020,Запад,Невада,Лас-Вегас,Мужская уличная обувь,30,425,"0,35",В магазине
West Gear,1128299,3/16/2020,Запад,Невада,Лас-Вегас,Мужская спортивная обувь,40,425,"0,20",В магазине
West Gear,1128299,3/17/2020,Запад,Невада,Лас-Вегас,Женская уличная обувь,40,425,"0,35",В магазине
West Gear,1128299,3/18/2020,Запад,Невада,Лас-Вегас,Женская спортивная обувь,40,275,"0,30",В магазине
West Gear,1128299,3/19/2020,Запад,Колорадо,Денвер,Мужская одежда,45,225,"0,50",В магазине
West Gear,1128299,3/20/2020,Запад,Колорадо,Денвер,Женская одежда,40,475,"0,15",В магазине
West Gear,1128299,3/21/2020,Запад,Колорадо,Денвер,Мужская уличная обувь,30,525,"0,35",В магазине
West Gear,1128299,3/22/2020,Запад,Колорадо,Денвер,Мужская спортивная обувь,40,425,"0,20",В магазине
West Gear,1128299,3/23/2020,Запад,Колорадо,Денвер,Женская уличная обувь,40,425,"0,35",В магазине
West Gear,1128299,3/24/2020,Запад,Колорадо,Денвер,Женская спортивная обувь,40,275,"0,30",В магазине
West Gear,1128299,3/25/2020,Запад,Колорадо,Денвер,Мужская одежда,45,200,"0,50",В магазине
West Gear,1128299,3/26/2020,Запад,Колорадо,Денвер,Женская одежда,40,400,"0,15",В магазине
West Gear,1128299,3/27/2020,Запад,Колорадо,Денвер,Мужская уличная обувь,40,550,"0,35",В магазине
West Gear,1128299,3/28/2020,Запад,Колорадо,Денвер,Мужская спортивная обувь,50,400,"0,20",В магазине
West Gear,1128299,3/29/2020,Запад,Колорадо,Денвер,Женская уличная обувь,55,400,"0,35",В магазине
West Gear,1128299,3/30/2020,Запад,Колорадо,Денвер,Женская спортивная обувь,55,300,"0,30",В магазине
West Gear,1128299,3/31/2020,Запад,Колорадо,Денвер,Мужская одежда,60,150,"0,50",В магазине
West Gear,1128299,4/1/2020,Запад,Колорадо,Денвер,Женская одежда,55,350,"0,15",В магазине
West Gear,1128299,4/2/2020,Запад,Колорадо,Денвер,Мужская уличная обувь,60,525,"0,35",В магазине
West Gear,1128299,4/3/2020,Запад,Колорадо,Денвер,Мужская спортивная обувь,65,325,"0,20",В магазине
West Gear,1128299,4/4/2020,Запад,Колорадо,Денвер,Женская уличная обувь,65,375,"0,35",В магазине
West Gear,1128299,4/5/2020,Запад,Колорадо,Денвер,Женская спортивная обувь,60,275,"0,30",В магазине
West Gear,1128299,4/6/2020,Запад,Колорадо,Денвер,Мужская одежда,65,175,"0,50",В магазине
West Gear,1128299,4/7/2020,Запад,Колорадо,Денвер,Женская одежда,80,325,"0,15",В магазине
West Gear,1128299,4/8/2020,Запад,Колорадо,Денвер,Мужская уличная обувь,60,525,"0,50",В магазине
West Gear,1128299,4/9/2020,Запад,Колорадо,Денвер,Мужская спортивная обувь,65,375,"0,35",В магазине
West Gear,1128299,4/10/2020,Запад,Колорадо,Денвер,Женская уличная обувь,65,375,"0,50",В магазине
West Gear,1128299,4/11/2020,Запад,Колорадо,Денвер,Женская спортивная обувь,60,275,"0,45",В магазине
West Gear,1128299,4/12/2020,Запад,Колорадо,Денвер,Мужская одежда,65,175,"0,65",В магазине
West Gear,1128299,4/13/2020,Запад,Колорадо,Денвер,Женская одежда,80,475,"0,30",В магазине
West Gear,1128299,4/14/2020,Запад,Колорадо,Денвер,Мужская уличная обувь,60,725,"0,50",В магазине
West Gear,1128299,4/15/2020,Запад,Колорадо,Денвер,Мужская спортивная обувь,65,575,"0,35",В магазине
West Gear,1128299,4/16/2020,Запад,Колорадо,Денвер,Женская уличная обувь,65,575,"0,50",В магазине
West Gear,1128299,4/17/2020,Запад,Колорадо,Денвер,Женская спортивная обувь,65,450,"0,45",В магазине
West Gear,1128299,4/18/2020,Запад,Колорадо,Денвер,Мужская одежда,70,325,"0,65",В магазине
West Gear,1128299,4/19/2020,Запад,Колорадо,Денвер,Женская одежда,85,625,"0,30",В магазине
West Gear,1128299,4/20/2020,Запад,Колорадо,Денвер,Мужская уличная обувь,65,775,"0,45",В магазине
West Gear,1128299,4/21/2020,Запад,Колорадо,Денвер,Мужская спортивная обувь,70,625,"0,30",В магазине
West Gear,1128299,4/22/2020,Запад,Колорадо,Денвер,Женская уличная обувь,70,575,"0,45",В магазине
West Gear,1128299,4/23/2020,Запад,Колорадо,Денвер,Женская спортивная обувь,65,475,"0,40",В магазине
West Gear,1128299,4/24/2020,Запад,Колорадо,Денвер,Мужская одежда,70,525,"0,60",В магазине
West Gear,1128299,4/25/2020,Запад,Колорадо,Денвер,Женская одежда,85,525,"0,25",В магазине
West Gear,1128299,4/26/2020,Запад,Колорадо,Денвер,Мужская уличная обувь,70,725,"0,45",В магазине
West Gear,1128299,4/27/2020,Запад,Колорадо,Денвер,Мужская спортивная обувь,75,675,"0,30",В магазине
West Gear,1128299,4/28/2020,Запад,Колорадо,Денвер,Женская уличная обувь,70,550,"0,45",В магазине
West Gear,1128299,4/29/2020,Запад,Колорадо,Денвер,Женская спортивная обувь,70,500,"0,40",В магазине
West Gear,1128299,4/30/2020,Запад,Колорадо,Денвер,Мужская одежда,75,500,"0,60",В магазине
West Gear,1128299,5/1/2020,Запад,Колорадо,Денвер,Женская одежда,80,400,"0,25",В магазине
West Gear,1128299,5/2/2020,Запад,Колорадо,Денвер,Мужская уличная обувь,65,600,"0,40",В магазине
West Gear,1128299,5/3/2020,Запад,Колорадо,Денвер,Мужская спортивная обувь,70,600,"0,25",В магазине
West Gear,1128299,5/4/2020,Запад,Колорадо,Денвер,Женская уличная обувь,65,450,"0,40",В магазине
West Gear,1128299,5/5/2020,Запад,Колорадо,Денвер,Женская спортивная обувь,65,400,"0,35",В магазине
West Gear,1128299,5/6/2020,Запад,Колорадо,Денвер,Мужская одежда,75,400,"0,55",В магазине
West Gear,1128299,5/7/2020,Запад,Колорадо,Денвер,Женская одежда,70,425,"0,20",В магазине
West Gear,1128299,5/8/2020,Запад,Колорадо,Денвер,Мужская уличная обувь,55,525,"0,40",В магазине
